release_year,runtime_minutes,success_class,log_budget,log_google_trends_average,is_summer_release,is_holiday_release,genre_count,is_franchise,num_production_companies,country_count,language_count,is_english,director_avg_gross,writer_avg_gross,creative_type_encoded,genre_Action,genre_Adventure,genre_Black Comedy,genre_Comedy,genre_Concert/Performance,genre_Documentary,genre_Drama,genre_Horror,genre_Multiple Genres,genre_Musical,genre_Reality,genre_Romantic Comedy,genre_Thriller/Suspense,genre_Unknown,genre_Western,primary_genre_encoded
1998,104.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,0,1,1,0,17.348172888730286,0.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1990,119.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,3,1,1,0.0,17.627038977614063,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
1995,103.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,3,3,1,1,15.672264069564346,17.030846966481878,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2009,89.0,0.0,16.811242881518265,3.3914728317701606,1,0,1,0,4,2,1,1,17.282612033075143,17.281236074449954,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023,110.0,0.0,16.811242881518265,3.7958515736661043,0,0,1,0,3,2,1,1,14.413326673728667,14.667375513398184,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1998,108.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,16.87690404573635,16.492806858867578,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2008,114.0,0.0,16.811242881518265,2.6972392849979943,0,0,1,0,3,3,2,1,16.172327363962246,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
2015,111.0,0.0,16.811242881518265,3.8480864536083184,0,1,1,0,4,2,1,1,15.05579687285303,17.998465460139883,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2004,100.0,0.0,16.811242881518265,3.033711521619207,1,0,1,0,0,2,1,0,0.0,0.0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,124.0,0.0,16.811242881518265,2.8575819350731737,0,0,1,0,0,2,1,1,17.179897402331143,17.179897402331143,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2008,101.0,0.0,16.811242881518265,0.0,0,0,1,0,4,2,1,1,17.40730684921273,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2007,113.0,0.0,16.811242881518265,2.645945990610444,1,0,1,0,1,2,1,1,18.960859066538475,18.277097620944602,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1981,97.0,0.0,16.811242881518265,3.033711521619207,1,0,1,0,0,2,1,1,0.0,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1985,121.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,3,2,1,1,18.761088928316568,18.890391484969545,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,125.0,1.0,16.811242881518265,2.8631221154487894,0,0,1,0,2,2,1,1,17.196713815996002,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1998,114.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,15.45311970847612,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2005,85.0,1.0,16.811242881518265,0.0,0,0,1,1,0,1,1,0,0.0,18.756611426816953,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,101.0,0.0,16.811242881518265,2.935913778343081,0,0,1,0,2,2,1,1,18.610569477213364,18.610569477213364,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1999,105.0,1.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2018,118.0,0.0,16.811242881518265,2.833213344056216,1,0,1,0,1,3,2,1,18.25792553522491,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2012,94.0,1.0,16.811242881518265,3.033711521619207,0,0,1,1,4,3,1,1,0.0,0.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1995,104.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,1,2,1,1,0.0,15.395827000984246,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2017,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2009,91.0,0.0,16.811242881518265,3.14803793440768,0,0,1,0,5,2,1,1,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2004,105.0,1.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,17.571488527071043,17.571488527071043,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2002,105.0,0.0,16.811242881518265,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2017,110.0,1.0,16.811242881518265,3.8300429384143833,0,0,1,1,5,2,1,1,16.79103884868973,18.760209020409,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2007,90.0,0.0,16.811242881518265,3.1270434614114264,0,0,1,0,0,2,1,1,18.458747214300566,18.73961052455917,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2003,124.0,1.0,16.811242881518265,3.033711521619207,0,1,1,0,0,2,1,1,16.854485972696075,16.854485972696075,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2009,88.0,0.0,16.811242881518265,3.448450266512701,0,1,1,0,3,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2007,105.0,1.0,16.811242881518265,3.2006461533765393,0,1,1,0,0,1,1,0,15.731291415179797,18.52195694679599,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2004,85.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2003,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,17.94992367894518,19.61589038669076,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1965,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2000,105.0,0.0,16.811242881518265,3.033711521619207,1,0,1,0,0,1,1,0,17.495826789046703,17.87686330974304,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
1998,94.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,18.63069924671581,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2009,125.0,0.0,16.811242881518265,3.062787785700716,0,0,1,0,0,4,3,1,14.045362166042935,14.045362166042935,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
2012,110.0,0.0,16.811242881518265,2.6482317058913,0,0,1,0,4,2,1,1,0.0,17.900662268765796,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2008,87.0,0.0,16.811242881518265,3.1256280330080957,1,0,1,0,3,2,1,1,18.264556668022134,18.496252279007106,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2011,106.0,0.0,16.811242881518265,0.0,0,0,1,0,3,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
1997,105.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,0,1,1,0,18.020303028479514,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2009,96.0,0.0,16.811242881518265,3.033711521619207,0,0,1,1,1,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2015,100.0,0.0,16.811242881518265,3.7929488140081427,0,0,1,0,4,2,1,1,16.538609219664863,17.033291889418233,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2004,99.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,3,2,1,1,17.344933698907184,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2006,123.0,0.0,16.811242881518265,2.412451570572578,0,0,1,0,0,2,1,1,0.0,16.355403453958157,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1994,98.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,2,1,1,13.950572157455866,14.464359493568244,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2008,102.0,0.0,16.811242881518265,2.5218501649796847,0,0,1,0,2,2,1,1,17.646041560781637,18.956474693945356,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2002,105.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,0,1,1,0,18.983030882971164,16.867494110293404,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2016,115.0,0.0,16.811242881518265,3.546088736076617,0,0,1,0,6,2,1,1,16.829150107300965,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2016,105.0,0.0,16.811242881518265,2.6133849745611317,0,0,1,0,0,1,1,0,17.144389627464726,17.144389627464726,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2005,105.0,0.0,16.811242881518265,2.1644347545132288,0,0,1,0,0,1,1,0,19.061852987274285,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2002,93.0,0.0,16.811242881518265,3.033711521619207,1,0,1,1,0,1,1,0,16.58738904124031,19.026587013909126,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2009,108.0,0.0,16.811242881518265,3.0259172498923883,0,0,1,1,3,2,1,1,17.371214989503557,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,115.0,0.0,16.811242881518265,3.260574854035949,0,0,1,0,2,3,1,1,17.253618112253836,16.217394464846457,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1994,93.0,0.0,16.811242881518265,3.033711521619207,1,0,1,1,0,1,1,0,0.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,98.0,0.0,16.811242881518265,2.961274393630303,0,0,1,0,2,4,1,1,17.201235430157666,18.097735904135885,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2005,103.0,0.0,16.811242881518265,0.0,0,1,1,0,7,1,1,0,16.100664276179184,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1997,96.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,0,3,2,1,14.684043613335568,15.00215915743634,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2022,105.0,1.0,16.811242881518265,3.15356281033965,0,0,1,0,0,1,1,0,17.855916962345024,17.855916962345024,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1999,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
1989,108.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,1,2,1,1,0.0,18.078190449090098,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2023,105.0,0.0,16.811242881518265,3.5348631738568015,1,0,1,0,0,1,1,0,16.848049768471654,17.92999731400632,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2024,101.0,0.0,16.811242881518265,3.9418949437298663,0,0,1,0,4,2,1,1,17.69701716960013,0.0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
1996,101.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,0,1,1,0,14.301854948250694,14.707508518499672,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2007,105.0,0.0,16.811242881518265,2.8313140082525634,1,0,1,0,0,2,1,1,17.650130171230508,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,86.0,0.0,16.811242881518265,1.4412101187160054,1,0,1,0,4,2,1,1,17.251452220361795,13.638561948656722,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2017,108.0,0.0,16.811242881518265,2.5846060100110884,0,0,1,0,3,2,1,1,0.0,18.365138729400464,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2009,100.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,3,2,1,1,0.0,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2019,104.0,0.0,16.811242881518265,3.033711521619207,1,0,1,0,3,2,1,1,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2004,88.0,0.0,16.811242881518265,3.033711521619207,1,0,1,1,0,1,1,1,16.98431486935863,17.116942519963402,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,105.0,0.0,16.811242881518265,3.680782243881317,0,0,1,0,0,1,1,0,0.0,16.792933636496755,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2016,94.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,6,2,1,1,0.0,0.0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,91.0,1.0,16.811242881518265,2.7984608120653767,1,0,1,0,6,2,1,1,18.073352898756387,0.0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2005,105.0,0.0,16.811242881518265,4.2820280621574405,0,0,1,0,0,1,1,0,18.00147627937498,16.926448084181246,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2007,91.0,0.0,16.811242881518265,1.4412101187160054,0,0,1,0,0,1,1,1,17.540284740204257,18.047379198063382,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2014,125.0,0.0,16.811242881518265,3.1055987511325234,0,1,1,0,2,2,1,1,16.584641423815565,16.584641423815565,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2004,108.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,1,2,1,1,18.96790344238472,19.742143300931428,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2013,107.0,0.0,16.811242881518265,3.4616954932627215,0,0,1,1,7,3,2,1,17.309825866691053,17.314803195230553,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,125.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,1,2,1,1,0.0,0.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2006,85.0,0.0,16.811242881518265,1.8287029844197393,0,0,1,0,10,4,2,1,0.0,18.51456619112517,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,86.0,0.0,16.811242881518265,2.888578035442138,0,0,1,0,0,2,1,1,18.696364539083405,13.934412078993732,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2008,105.0,0.0,16.811242881518265,2.246185404531921,0,0,1,0,0,1,1,0,18.188498054439535,17.76995694651051,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2003,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,1,0,1,1,0,0.0,18.318020475961966,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2008,86.0,0.0,16.811242881518265,3.0983470877372032,0,0,1,0,1,2,1,1,0.0,17.71447752545333,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2015,106.0,0.0,16.811242881518265,3.058252630535325,0,0,1,0,1,3,1,1,16.333648384777067,16.333648384777067,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1999,125.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,0,1,1,0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2012,115.0,0.0,16.811242881518265,3.7856548356455892,0,0,1,0,5,2,1,1,18.04129932432645,18.5476841807617,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2014,105.0,0.0,16.811242881518265,2.643655038863888,0,1,1,0,0,1,1,0,16.49436036428795,16.49436036428795,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2011,105.0,0.0,16.811242881518265,3.9475146900215607,0,1,1,0,0,1,1,0,15.916243483622875,16.863558582017887,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2006,105.0,0.0,16.811242881518265,2.075401132142831,1,0,1,0,0,1,1,0,16.10239694702038,18.174873312681402,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2025,85.0,0.0,16.811242881518265,2.729327599549495,0,0,1,0,1,2,1,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2009,111.0,0.0,16.811242881518265,2.305805707694088,1,0,1,0,1,2,1,1,0.0,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2005,96.0,0.0,16.811242881518265,2.657322677592552,0,0,1,0,0,1,1,0,16.44452325156549,0.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2024,120.0,0.0,16.811242881518265,2.5524648007992914,0,0,1,1,6,3,1,1,17.40733870200795,19.552662110223665,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2004,96.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,16.13380707755704,18.757738473424897,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2016,105.0,0.0,16.811242881518265,2.7746028216114826,1,0,1,0,4,3,2,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2019,111.0,0.0,16.811242881518265,3.4171977230085964,1,0,1,0,2,2,1,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2008,114.0,0.0,16.811242881518265,3.092507655085644,0,0,1,0,0,2,1,1,15.260019108729978,15.260019108729978,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2008,119.0,0.0,16.811242881518265,3.022782451087017,0,0,1,0,1,4,2,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2007,125.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,0,3,1,1,0.0,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2012,105.0,0.0,16.811242881518265,0.0,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2009,105.0,0.0,16.811242881518265,2.26645636890554,1,0,1,0,0,1,1,0,15.26101607183546,15.26101607183546,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2008,124.0,0.0,16.811242881518265,1.859317620239346,0,0,1,0,5,2,1,1,0.0,17.56776578904992,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2020,105.0,0.0,16.811242881518265,2.884980909261288,0,0,1,0,0,1,1,0,13.99742453170754,15.069095669427554,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2018,125.0,0.0,16.811242881518265,3.8556233169660215,0,0,1,0,7,3,2,1,17.542676178101402,17.508059346827906,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2017,98.0,0.0,16.811242881518265,2.6841099935562016,0,1,1,0,5,2,1,1,16.74584361590609,0.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2004,114.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,5,4,1,0.0,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2015,118.0,0.0,16.811242881518265,1.7863686205931786,0,1,1,0,3,2,1,1,0.0,14.888019436653508,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1980,105.0,0.0,16.811242881518265,3.033711521619207,1,0,1,0,0,1,1,0,0.0,19.792568192092663,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
2006,105.0,0.0,16.811242881518265,0.0,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2003,105.0,0.0,16.811242881518265,3.033711521619207,1,0,1,0,0,1,1,0,16.283064586776902,16.92880172987533,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2002,107.0,0.0,16.811242881518265,3.033711521619207,0,1,1,0,0,1,1,0,0.0,18.184568339735204,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,107.0,0.0,16.811242881518265,0.0,0,0,1,0,3,2,1,1,18.380858447484123,17.136376336957056,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2012,105.0,0.0,16.811242881518265,0.0,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2008,105.0,0.0,16.811242881518265,2.539822407384115,1,0,1,0,0,1,1,0,17.034472001239216,15.459367095035454,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2000,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,17.00565453243169,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2010,105.0,0.0,16.811242881518265,3.402272072791921,1,0,1,0,3,2,1,1,0.0,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2017,105.0,1.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2010,101.0,0.0,16.811242881518265,3.702496004105101,0,1,1,0,2,2,1,1,0.0,0.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2015,122.0,0.0,16.811242881518265,3.6004007254303567,0,1,1,0,1,3,2,1,16.026539039857454,13.14058436240665,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2004,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,14.66639668709377,14.410984017556205,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2017,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2005,105.0,0.0,16.811242881518265,0.0,0,0,1,0,0,1,1,0,16.940091703233236,16.940091703233236,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1994,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,19.78293852980483,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2010,105.0,0.0,16.811242881518265,2.6819049209978876,0,1,1,0,0,1,1,0,17.519295067305112,17.195387056362726,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2008,105.0,1.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2009,105.0,0.0,16.811242881518265,3.250624523182781,0,0,1,0,0,1,1,0,0.0,17.819338821802763,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1998,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2003,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2015,106.0,0.0,16.811242881518265,3.889843361717171,0,0,1,0,6,3,1,1,18.506198049136316,18.71325498636602,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2012,105.0,0.0,16.811242881518265,3.033711521619207,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2010,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,3,1,0,0.0,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,105.0,0.0,16.811242881518265,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2018,95.0,0.0,16.811242881518265,3.43502724618056,1,0,1,0,2,2,1,1,0.0,18.504301728876726,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2015,96.0,0.0,16.811242881518265,4.1135144783298205,1,0,1,0,2,2,1,1,17.955761703737075,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2025,105.0,0.0,16.811242881518265,2.569899862621393,1,0,1,0,6,3,1,1,18.052631067433172,0.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,105.0,0.0,16.811242881518265,2.539822407384115,0,0,1,1,5,2,1,1,0.0,18.038907367232245,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,105.0,0.0,16.811242881518265,0.0,0,1,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2008,105.0,0.0,16.796129244469636,3.033711521619207,0,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2017,105.0,1.0,16.785925074816024,3.350469858152497,0,1,1,0,0,1,1,0,18.819704594672974,19.622917376925376,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2012,105.0,0.0,16.785925074816024,3.033711521619207,0,1,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2006,105.0,0.0,16.780783675579947,2.9528921148774985,0,1,1,0,0,1,1,0,0.0,19.120428209629107,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2013,105.0,0.0,16.770420889081343,2.034072936649985,1,0,1,0,0,1,1,0,0.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
2011,105.0,0.0,16.765198945372877,0.0,1,0,1,0,0,1,1,0,18.637014593222275,16.727861276927037,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1985,116.0,1.0,16.759949589762293,3.033711521619207,1,0,1,1,1,2,1,1,0.0,18.368070804220253,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990,125.0,1.0,16.759949589762293,3.033711521619207,0,1,1,0,1,2,1,1,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
2000,88.0,1.0,16.759949589762293,3.033711521619207,1,0,1,1,3,2,1,1,17.193708365537216,17.108984115034165,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2011,92.0,1.0,16.759949589762293,3.320616895002816,1,0,1,0,2,2,1,1,16.324390601750462,17.869115136192057,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2016,85.0,1.0,16.759949589762293,3.7746131334750523,1,0,1,0,3,2,1,1,20.207468677823876,19.373214618256355,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
1985,105.0,1.0,16.759949589762293,3.033711521619207,1,0,1,0,0,1,1,0,18.252782015469187,19.132303904206022,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1989,113.0,1.0,16.759949589762293,3.033711521619207,0,0,1,0,1,2,1,1,17.395022981045805,16.982020823701706,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12
2003,94.0,1.0,16.759949589762293,3.033711521619207,0,0,1,0,0,2,1,1,17.775580937475873,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11
2009,113.0,1.0,16.759949589762293,2.737713392925769,0,0,1,1,3,2,1,1,17.90441091222823,17.862472919221965,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
